codigo_ibge_origin,latitude_origin,longitude_origin,codigo_uf_origin,codigo_ibge_destination,latitude_destination,longitude_destination,codigo_uf_destination
3548203,-22.827,-45.663,35,3163607,-200.058,-417.486,31
4317756,-28.403,-526.992,43,4318507,-320.151,-520.331,43
3160454,-153.393,-426.171,31,4318606,-277.707,-515.966,43
3160504,-192.374,-432.604,31,2210102,-748.554,-425.672,22
4124400,-260.737,-537.251,41,2210201,-687.194,-414.731,22
1507003,-11.522,-481.314,15,5107297,-164.549,-542.487,51
2110302,-486.613,-443.653,21,5107305,-134.398,-567.218,51
2209450,-604.647,-427.123,22,3549706,-215.953,-468.873,35
4317806,-278.526,-537.776,43,3549805,-208.113,-493.758,35
4317905,-278.263,-54.662,43,2514701,-676.295,-367.972,25
2928802,-12.428,-392.505,29,2412401,-644.002,-368.746,24
3548302,-218.467,-513.929,35,4318614,-295.448,-514.821,43
4317954,-279.074,-516.434,43,3305158,-221.525,-429.327,33
3160603,-182.968,-442.229,31,5107354,-107.982,-527.486,51
4124509,-226.957,-517.969,41,4318622,-287.476,-500.677,43
2209500,-742.072,-419.063,22,2111250,-505.493,-445.809,21
3548401,-216.376,-505.044,35,3549904,-231.896,-458.841,35
3548500,-239.535,-46.335,35,2514800,-738.775,-368.085,25
3160702,-214.634,-435.499,31,4125506,-255.313,-492.031,41
2312304,-404.713,-408.596,23,5107107,-156.276,-581.772,51
2110401,-333.515,-435.287,21,2514453,-725.238,-353.725,25
2612901,-88.166,-359.453,26,2210300,-708.391,-408.246,22
2513927,-688.596,-377.243,25,4318705,-297.545,-511.498,43
2513901,-648.529,-374.488,25,3163706,-221.166,-450.506,31
2110500,-269.781,-448.289,21,2613701,-800.684,-350.124,26
3160801,-215.839,-450.699,31,3549953,-238.491,-469.432,35
2411601,-509.259,-359.587,24,4216909,-263.557,-528.498,42
3548609,-226.837,-457.287,35,2210359,-916.463,-425.496,22
4215802,-262.495,-493.831,42,4318804,-313.564,-519.715,43
1720101,-60.258,-479.012,17,4217006,-283.144,-491.806,42
2411700,-633.798,-360.863,24,2111300,-253.874,-442.825,21
2613008,-852.637,-364.465,26,5220108,-165.211,-503.726,52
4215752,-264.739,-529.687,42,2312601,-366.976,-392.391,23
2110609,-337.223,-424.191,21,2210375,-681.936,-413.175,22
3548708,-236.914,-465.646,35,2708501,-931.816,-355.606,27
4215901,-279.009,-489.326,42,2111409,-438.541,-446.654,21
4318002,-286.578,-560.036,43,1400605,101.019,-600.419,14
2708204,-101.141,-368.522,27,5220157,-148.608,-493.285,52
3160900,-206.242,-439.515,31,3550001,-23.222,-453.109,35
2209559,-905.797,-430.076,22,4318903,-28.412,-549.559,43
2613107,-833.763,-362.869,26,2514909,-692.386,-370.954,25
1507102,-747.293,-480.246,15,4125555,-233.941,-526.454,41
3548807,-236.229,-465.548,35,3550100,-227.321,-485.723,35
3548906,-220.174,-47.886,35,4319000,-289.677,-510.696,43
4216008,-270.798,-530.037,42,4217105,-281.609,-489.867,42
4124608,-233.158,-524.761,41,4319109,-277.112,-539.699,43
2806701,-110.084,-372.044,28,4319125,-295.397,-53.859,43
4216057,-272.666,-504.388,42,3204906,-187.214,-398.579,32
2928901,-123.572,-449.769,29,2111508,-403.736,-444.707,21
2928950,-114.649,-395.268,29,4125605,-258.677,-50.384,41
4216107,-265.548,-525.313,42,2412500,-620.283,-384.947,24
2513968,-680.313,-379.488,25,3550209,-238.782,-479.935,35
2806800,-107.916,-375.685,28,2210383,-585.646,-421.934,22
5219803,-13.621,-467.415,52,4217154,-26.687,-532.511,42
3160959,-195.246,-420.106,31,2929404,-130.434,-394.578,29
1507151,-553.732,-487.366,15,4319158,-28.556,-545.559,43
2110658,-681.471,-446.509,21,2515005,-724.764,-352.016,25
1507201,-168.768,-477.665,15,2807006,-103.847,-373.836,28
2513943,-763.273,-364.374,25,3163805,-207.067,-427.174,31
2110708,-558.095,-443.822,21,5220207,-132.731,-501.634,52
3204658,-191.452,-406.281,32,2210391,-759.713,-423.676,22
3161007,-198.678,-42.971,31,2412559,-512.302,-356.354,24
4318051,-285.312,-51.886,43,1507607,-161.307,-474.784,15
2929107,-128.394,-390.893,29,1100320,-116.953,-627.192,11
1101484,-119.023,-615.026,11,4125704,-253.492,-542.405,41
2929008,-126.104,-389.727,29,4217204,-267.242,-535.163,42
2110807,-707.535,-448.092,21,5220264,-170.582,-48.662,52
3161056,-185.959,-414.889,31,2210409,-549.729,-413.165,22
5107859,-11.615,-506.706,51,1720200,-556.305,-475.743,17
2929057,-134.019,-441.837,29,2708600,-978.301,-360.971,27
2209609,-593.485,-421.172,22,2708709,-926.493,-353.763,27
1720150,-101.615,-466.618,17,4319208,-281.834,-552.654,43
1507300,-664.254,-519.904,15,5220280,-15.35,-49.818,52
2411809,-637.975,-371.864,24,3550308,-235.329,-466.395,35
3304805,-216.551,-41.756,33,4319307,-280.195,-549.404,43
3549003,-203.623,-506.952,35,1303908,-347.292,-689.646,13
2513984,-660.773,-380.968,25,2412609,-58.994,-357.642,24
2806909,-103.442,-368.869,28,2412708,-590.559,-356.317,24
3161106,-159.514,-448.593,31,3550407,-225.483,-479.096,35
4318101,-295.547,-551.253,43,2111532,-508.472,-484.291,21
2209658,-823.599,-416.873,22,3305208,-228.429,-421.026,33
5219902,-159.256,-492.605,52,5107404,-160.109,-549.176,51
3304755,-214.702,-411.091,33,4319356,-294.193,-515.134,43
4318200,-294.404,-505.828,43,3163904,-21.131,-466.123,31
3161205,-207.036,-449.838,31,4319364,-277.706,-532.513,43
3161304,-198.611,-497.727,31,4217253,-275.665,-488.048,42
2110856,-512.584,-47.389,21,4319372,-281.243,-548.926,43
2929206,-126.183,-386.786,29,4125753,-249.373,-538.521,41
3161403,-207.923,-422.673,31,4125803,-238.634,-518.568,41
1101492,-12.052,-63.568,11,4125902,-228.239,-532.241,41
2110906,-625.159,-428.668,21,2210508,-592.078,-427.192,22
2411908,-597.472,-381.519,24,3164100,-183.609,-425.981,31
1507409,-116.963,-477.917,15,4319406,-296.202,-541.855,43
2209708,-72.463,-42.541,22,3550506,-227.453,-497.428,35
4216206,-262.579,-486.344,42,2111573,-682.389,-465.319,21
4318309,-303.337,-543.217,43,3164001,-201.732,-425.251,31
2929255,-112.175,-418.843,29,2412807,-579.791,-368.778,24
1303809,-11.909,-67.084,13,2111607,-702.183,-454.809,21
3204708,-190.182,-405.365,32,2111631,-511.053,-450.696,21
5007695,-193.889,-545.507,50,2210607,-901.241,-426.987,22
3161502,-209.252,-428.364,31,2111672,-50.231,-45.001,21
3161601,-188.411,-422.867,31,3164209,-163.641,-450.749,31
1507458,-639.471,-485.592,15,3550605,-235.226,-471.357,35
3161650,-189.097,-41.363,31,3164308,-20.249,-463.639,31
3304904,-228.268,-430.634,33,3204955,-197.411,-406.526,32
3161700,-183.315,-458.265,31,1720259,-127.458,-482.352,17
2412005,-579.068,-353.257,24,3550704,-237.951,-454.143,35
2312403,-360.515,-389.726,23,2708808,-993.043,-36.559,27
2209757,-100.319,-453.092,22,4126009,-234.656,-507.625,41
3161809,-199.822,-448.593,31,3164407,-221.583,-457.546,31
2209807,-599.393,-427.095,22,1507706,-171.597,-495.249,15
3161908,-198.221,-43.366,31,3550803,-217.041,-468.208,35
3125507,-180.025,-433.854,31,3164431,-197.477,-433.679,31
3162005,-218.932,-455.893,31,2515104,-711.034,-358.678,25
2929305,-124.331,-389.663,29,3305307,-219.578,-421.328,33
3162104,-193.087,-460.465,31,3164472,-195.064,-41.985,31
4318408,-299.716,-517.251,43,4319505,-295.885,-513.749,43
4124707,-237.218,-507.475,41,3164506,-180.873,-425.659,31
4124806,-258.214,-527.252,41,3164605,-202.758,-450.063,31
2613206,-887.576,-363.653,26,3164704,-209.167,-469.837,31
2111003,-295.398,-447.953,21,2929503,-125.123,-384.905,29
4216305,-272.772,-488.474,42,3164803,-192.959,-431.757,31
3162203,-20.635,-46.508,31,3164902,-222.183,-449.761,31
5220009,-147.048,-475.228,52,1720309,-526.131,-482.021,17
1400506,951.659,-599.133,14,1303957,-255.915,-578.731,13
3305000,-21.638,-410.446,33,2515203,-815.289,-370.138,25
3549102,-219.707,-467.944,35,4319604,-301.643,-535.603,43
2209856,-681.203,-413.415,22,3550902,-214.732,-475.518,35
2209872,-395.497,-412.569,22,5220405,-18.996,-50.547,52
3162252,-168.455,-443.507,31,3165206,-217.218,-449.849,31
3162302,-21.928,-459.297,31,3165008,-209.075,-445.098,31
5220058,-168.126,-504.092,52,3165107,-207.791,-470.962,31
1507466,-857.885,-47.918,15,4126108,-235.349,-525.901,41
3162401,-159.271,-440.096,31,2412906,-596.404,-360.798,24
2209906,-551.081,-418.923,22,4319703,-275.583,-525.237,43
4318424,-278.195,-518.257,43,4319711,-290.451,-517.684,43
2209955,-694.082,-418.889,22,1720499,-119.743,-482.353,17
3549201,-203.879,-503.792,35,4319737,-277.906,-539.368,43
3162450,-148.859,-440.922,31,4319752,-293.729,-513.675,43
3549250,-205.111,-503.561,35,3551009,-239.574,-463.883,35
3305109,-228.058,-433.729,33,2413003,-621.893,-366.827,24
1507474,-780.222,-47.181,15,3165305,-217.042,-444.431,31
3162500,-211.311,-442.526,31,2515401,-685.426,-364.122,25
1507508,-536.334,-487.926,15,4319802,-296.882,-546.826,43
2209971,-38.186,-424.459,22,2613800,-758.969,-354.808,26
4124905,-228.535,-523.411,41,2111706,-289.487,-448.681,21
2514008,-738.168,-365.345,25,2515302,-709.359,-35.228,25
2111029,-35.503,-462.507,21,2929602,-127.208,-391.824,29
4216354,-266.213,-487.683,42,5107875,-129.892,-587.645,51
4125001,-239.833,-518.215,41,4319901,-296.349,-510.064,43
2312502,-527.516,-382.694,23,4126207,-239.078,-505.801,41
3162559,-203.933,-421.533,31,3165404,-227.409,-45.738,31
3162575,-18.723,-411.628,31,1507755,-694.018,-496.834,15
4216255,-270.984,-535.977,42,3305406,-219.949,-429.142,33
3162609,-193.384,-421.575,31,4320008,-298.276,-51.145,43
3162658,-165.373,-445.134,31,3305505,-229.292,-425.099,33
3162708,-153.168,-420.213,31,4126256,-234.441,-51.876,41
2111052,-645.634,-470.594,21,4320107,-27.942,-529.231,43
3549300,-212.662,-516.672,35,3551108,-236.397,-478.249,35
2210003,-835.466,-422.559,22,3165503,-187.828,-423.629,31
4318432,-296.194,-534.439,43,3551207,-232.721,-494.763,35
2500700,-672.195,-384.468,25,3165537,-200.367,-441.446,31
2412104,-671.387,-372.027,24,2929701,-115.929,-385.938,29
2111078,-510.821,-438.163,21,2708907,-956.911,-358.227,27
4216404,-292.154,-498.094,42,2111722,-404.913,-452.457,21
2514107,-807.703,-368.547,25,2929750,-127.387,-387.625,29
4125100,-25.683,-502.949,41,4126272,-256.917,-526.184,41
2111102,-64.934,-437.036,21,4217303,-269.317,-530.021,42
3162807,-18.548,-427.655,31,2929800,-109.428,-404.155,29
3162906,-215.381,-430.069,31,4217402,-264.116,-49.074,42
4216503,-282.887,-499.457,42,2929909,-124.169,-417.722,29
3549409,-205.812,-478.593,35,4217501,-271.564,-52.299,42
3162922,-20.048,-442.749,31,3551306,-206.523,-49.925,35
2613305,-843.196,-358.035,26,2210623,-10.817,-448.337,22
4318440,-284.984,-517.064,43,2930006,-14.571,-429.434,29
4125209,-257.085,-529.204,41,2210631,-756.803,-44.06,22
4125308,-234.336,-522.929,41,4320206,-274.829,-534.026,43
4125357,-237.647,-538.823,41,4320230,-276.367,-539.493,43
4216602,-276.136,-486.366,42,4320263,-293.523,-529.767,43
3162948,-207.178,-46.313,31,4320305,-286.294,-529.498,43
3549508,-205.935,-476.424,35,5007802,-203.637,-514.192,50
4125407,-239.122,-496.577,41,3165560,-201.008,-428.483,31
2613404,-888.937,-351.515,26,1200500,-906.596,-686.571,12
2514206,-693.646,-381.622,25,2111748,-525.096,-440.533,21
2708303,-901.278,-360.515,27,3165578,-225.869,-461.763,31
3162955,-196.971,-439.586,31,5220454,-167.084,-490.914,52
3163003,-183.243,-421.431,31,3165602,-217.986,-429.424,31
2708402,-955.768,-373.831,27,2413102,-603.334,-356.978,24
3163102,-197.006,-44.556,31,3165701,-209.158,-430.904,31
2929354,-150.787,-393.437,29,2413201,-61.576,-351.299,24
4318457,-277.789,-531.226,43,1200450,-101.497,-677.362,12
4125456,-248.369,-540.572,41,3165800,-221.633,-461.792,31
2514305,-724.636,-382.989,25,1507805,-431.242,-515.764,15
2514404,-683.974,-373.214,25,2111763,-54.461,-472.959,21
2412203,-60.773,-352.417,24,3165909,-179.465,-432.172,31
2514503,-71.187,-38.502,25,2312700,-558.244,-393.704,23
2514552,-773.633,-380.894,25,2708956,-946.986,-374.576,27
2111201,-254.704,-440.597,21,2312809,-335.305,-404.662,23
3305133,-213.661,-419.511,33,4320321,-28.025,-545.507,43
3163201,-223.243,-455.258,31,4126306,-241.129,-494.616,41
3549607,-226.414,-445.774,35,2930105,-104.594,-401.865,29
2613503,-785.723,-387.577,26,3166006,-207.972,-433.394,31
2514602,-71.607,-373.036,25,3166105,-188.909,-430.799,31
2514651,-621.054,-373.601,25,3166204,-210.351,-435.812,31
3204807,-210.274,-416.636,32,4320354,-306.107,-515.862,43
2412302,-631.087,-357.067,24,2930204,-974.138,-418.786,29
4216701,-264.561,-534.955,42,4320404,-287.126,-519.352,43
4216800,-276.602,-505.733,42,3166303,-204.748,-424.828,31
2210052,-381.411,-418.308,22,1101500,-118.055,-630.182,11
3163300,-184.793,-413.907,31,4320453,-293.904,-522.685,43
2613602,-746.945,-37.274,26,3166402,-219.134,-44.518,31
3163409,-199.214,-427.035,31,3305554,-227.526,-437.155,33
4318465,-29.052,-52.295,43,3205002,-20.121,-403.074,32
4318481,-29.528,-51.245,43,4217550,-267.229,-530.409,42
4318499,-277.251,-541.275,43,3551405,-213.074,-475.602,35
2929370,-114.137,-398.669,29,3166501,-183.602,-431.675,31
3163508,-18.281,-426.729,31,2515500,-748.034,-36.666,25
3163607,-200.058,-417.486,31,2410306,-610.478,-357.113,24
4318507,-320.151,-520.331,43,2515609,-668.527,-354.379,25
4318606,-277.707,-515.966,43,3166600,-194.447,-45.795,31
2210102,-748.554,-425.672,22,2413300,-641.762,-357.033,24
2210201,-687.194,-414.731,22,2413359,-517.725,-370.242,24
5107297,-164.549,-542.487,51,1600055,901.357,-520.036,16
5107305,-134.398,-567.218,51,2930154,-135.659,-435.929,29
3549706,-215.953,-468.873,35,3166808,-191.083,-466.961,31
3549805,-208.113,-493.758,35,3166709,-177.872,-402.453,31
2514701,-676.295,-367.972,25,2930303,-12.759,-439.504,29
2412401,-644.002,-368.746,24,2515708,-720.957,-383.647,25
4318614,-295.448,-514.821,43,3551603,-226.139,-467.033,35
3305158,-221.525,-429.327,33,2413409,-666.031,-373.996,24
5107354,-107.982,-527.486,51,5107883,-120.896,-514.025,51
4318622,-287.476,-500.677,43,2930402,-12.156,-393.305,29
2111250,-505.493,-445.809,21,2515807,-718.622,-356.842,25
3549904,-231.896,-458.841,35,2613909,-798.178,-38.289,26
2514800,-738.775,-368.085,25,3551504,-212.043,-475.952,35
4125506,-255.313,-492.031,41,3166907,-215.441,-460.417,31
5107107,-156.276,-581.772,51,2111789,-185.229,-451.207,21
2514453,-725.238,-353.725,25,5220504,-183.067,-519.586,52
2210300,-708.391,-408.246,22,3166956,-158.176,-428.732,31
4318705,-297.545,-511.498,43,4126355,-253.799,-540.518,41
3163706,-221.166,-450.506,31,3167004,-218.857,-445.125,31
2613701,-800.684,-350.124,26,2515906,-681.569,-356.282,25
3549953,-238.491,-469.432,35,2413508,-628.181,-35.5,24
4216909,-263.557,-528.498,42,2930501,-116.584,-39.01,29
2210359,-916.463,-425.496,22,2413557,-611.087,-379.548,24
4318804,-313.564,-519.715,43,2614006,-794.041,-392.951,26
4217006,-283.144,-491.806,42,3167103,-185.991,-433.744,31
2111300,-253.874,-442.825,21,2930600,-114.085,-402.983,29
5220108,-165.211,-503.726,52,4126405,-230.361,-508.317,41
2312601,-366.976,-392.391,23,2614105,-806.847,-372.684,26
2210375,-681.936,-413.175,22,4126504,-230.571,-510.399,41
2708501,-931.816,-355.606,27,4320503,-279.798,-522.588,43
2111409,-438.541,-446.654,21,4320552,-304.562,-516.017,43
1400605,101.019,-600.419,14,3551702,-211.316,-479.875,35
5220157,-148.608,-493.285,52,2515930,-675.127,-354.372,25
3550001,-23.222,-453.109,35,3551801,-24.382,-479.279,35
4318903,-28.412,-549.559,43,4320578,-281.362,-544.637,43
2514909,-692.386,-370.954,25,3167202,-194.569,-442.413,31
4125555,-233.941,-526.454,41,5007703,-239.705,-550.398,50
3550100,-227.321,-485.723,35,3165552,-176.002,-421.587,31
4319000,-289.677,-510.696,43,4320602,-274.362,-521.217,43
4217105,-281.609,-489.867,42,2413607,-577.666,-37.957,24
4319109,-277.112,-539.699,43,3551900,-208.108,-488.054,35
4319125,-295.397,-53.859,43,4217600,-285.955,-494.314,42
3204906,-187.214,-398.579,32,5007901,-209.302,-549.692,50
2111508,-403.736,-444.707,21,2210656,-491.665,-417.311,22
4125605,-258.677,-50.384,41,3305604,-226.574,-423.961,33
2412500,-620.283,-384.947,24,5220603,-16.66,-486.083,52
3550209,-238.782,-479.935,35,1720655,-111.471,-481.694,17
2210383,-585.646,-421.934,22,4320651,-296.467,-53.591,43
4217154,-26.687,-532.511,42,3167301,-211.615,-432.128,31
2929404,-130.434,-394.578,29,3552007,-226.638,-448.522,35
4319158,-28.556,-545.559,43,1304005,-281.748,-58.248,13
2515005,-724.764,-352.016,25,3167400,-220.274,-458.385,31
2807006,-103.847,-373.836,28,2807105,-107.387,-378.097,28
3163805,-207.067,-427.174,31,3167509,-21.964,-433.088,31
5220207,-132.731,-501.634,52,2210706,-759.109,-408.137,22
2210391,-759.713,-423.676,22,2930709,-127.866,-384.029,29
2412559,-512.302,-356.354,24,5220686,-144.644,-464.847,52
1507607,-161.307,-474.784,15,3167608,-201.341,-420.091,31
1100320,-116.953,-627.192,11,2210805,-785.294,-419.075,22
4125704,-253.492,-542.405,41,4320677,-295.357,-525.304,43
4217204,-267.242,-535.163,42,5107909,-118.604,-555.091,51
5220264,-170.582,-48.662,52,4126603,-236.875,-498.304,41
2210409,-549.729,-413.165,22,2614204,-858.778,-351.126,26
1720200,-556.305,-475.743,17,2807204,-105.965,-371.131,28
2708600,-978.301,-360.971,27,5220702,-147.992,-462.506,52
2708709,-926.493,-353.763,27,2930758,-130.801,-434.689,29
4319208,-281.834,-552.654,43,2930766,-103.545,-382.213,29
5220280,-15.35,-49.818,52,2111805,-587.601,-467.033,21
3550308,-235.329,-466.395,35,2413706,-611.132,-35.909,24
4319307,-280.195,-549.404,43,1720804,-56.012,-476.381,17
1303908,-347.292,-689.646,13,2930774,-945.024,-408.145,29
2412609,-58.994,-357.642,24,4320701,-294.194,-530.326,43
2412708,-590.559,-356.317,24,2515971,-714.429,-352.357,25
3550407,-225.483,-479.096,35,2312908,-368.913,-403.482,23
2111532,-508.472,-484.291,21,3167707,-192.345,-420.998,31
3305208,-228.429,-421.026,33,3552106,-225.903,-465.251,35
5107404,-160.109,-549.176,51,2210904,-786.773,-424.922,22
4319356,-294.193,-515.134,43,2516003,-675.161,-356.636,25
3163904,-21.131,-466.123,31,2516102,-705.829,-363.668,25
4319364,-277.706,-532.513,43,4320800,-288.306,-525.131,43
4217253,-275.665,-488.048,42,3167806,-220.554,-450.464,31
4319372,-281.243,-548.926,43,2614402,-759.472,-376.445,26
4125753,-249.373,-538.521,41,2313005,-571.894,-390.107,23
4125803,-238.634,-518.568,41,4217709,-29.108,-496.328,42
